Date,Close,High,Low,Open,Volume
2016-04-08,47.99285507202149,48.7512873771149,47.90466667736153,48.21332942284298,22167200
2016-04-11,47.89583587646485,48.63662962397413,47.88701502094661,48.054577634086165,21414200
2016-04-12,48.19569396972656,48.31033820884284,47.41080246247913,47.94876041155492,24944300
2016-04-13,48.813026428222656,48.892397339657656,48.4073543760758,48.61019040214923,20818000
2016-04-14,48.82184219360352,49.01586070446242,48.56609113186619,48.69837709184666,20877100
2016-04-15,49.07759094238281,49.31570027645116,48.601365545903015,48.76892483836596,28793800
2016-04-18,49.791934967041016,49.9065825907428,48.68956302729512,48.93649662943528,23786000
2016-04-19,49.73019027709961,50.06531220700587,49.10404397545817,49.94184711813813,29596800
2016-04-20,49.02467346191406,49.82719990996793,48.936485073228695,49.64200227522582,36195700
2016-04-21,49.19223403930664,49.58908852716655,48.87475044901872,49.209872390341694,38909100
2016-04-22,45.66463470458984,46.23786921475661,44.77392003691196,45.77928227945735,126834100
2016-04-25,45.9556770324707,45.97331538531513,45.53236665671982,45.66464925679533,33226900
2016-04-26,45.36480331420898,46.167329853787386,45.0561405544372,46.08795894925011,33532600
2016-04-27,44.9238510131836,45.41771475364536,44.579911575646726,45.40007640246764,43369300
2016-04-28,44.00666809082031,44.77391765122294,43.70682293233863,44.64163173618051,43134800
2016-04-29,43.980224609375,44.31534658020836,43.52163753459562,43.52163753459562,48411700
2016-05-02,44.6328239440918,44.75628903073677,43.90084755302334,44.09486604013475,33114500
2016-05-03,43.90084838867188,44.45644465332126,43.74210659877205,44.3947121088237,26460200
2016-05-04,43.980224609375,44.147787276877565,43.61864679174515,43.9537687625785,24257600
2016-05-05,44.04195785522461,44.35944147847162,43.85676019638779,43.980225302279,25390700
2016-05-06,44.43880844116211,44.43880844116211,43.79502375744488,44.02431559601576,24787300
2016-05-09,44.15659332275391,44.61518027863699,44.09486078678608,44.52699190273177,17951600
2016-05-10,44.9943962097168,45.06494623738598,44.262419908145006,44.38588834386513,22891000
2016-05-11,45.02084732055664,45.664631814704855,44.97675313737371,45.09140070498575,24039100
2016-05-12,45.42652130126953,45.69109314101322,44.90620184150201,45.15313533431807,24102800
2016-05-13,45.04730987548828,45.77046529887152,45.01203318064745,45.36479003654346,22592300
2016-05-16,45.708740234375,45.82338446508587,44.75628950305455,44.80038369672576,20032000
2016-05-17,44.85619735717773,45.93963860347307,44.72298953378685,45.93075943699441,27803500
2016-05-18,45.12260818481445,45.41566803113221,44.669692893640246,44.829544950795736,24907500
2016-05-19,44.68746948242188,44.95388853711579,44.243436595364656,44.82068070361987,23842400
2016-05-20,44.95388412475586,45.48672556954576,44.75851197726447,44.82955547061541,23905800
2016-05-23,44.42992401123047,45.00716804694159,44.38552140564538,44.93612116784412,26118700
2016-05-24,45.815311431884766,45.92187837159272,44.75851442616791,45.02493346928875,34757900
2016-05-25,46.28597640991211,46.61456310889268,45.99291653436608,46.10836261894718,24040200
2016-05-26,46.08171844482422,46.16164447566502,45.61104481192895,46.117241878020366,24335200
2016-05-27,46.463600158691406,46.463600158691406,45.97516466963511,46.108372500631184,17721400
2016-05-31,47.06747817993164,47.06747817993164,46.250459430074834,46.410308126076,37653100
2016-06-01,46.93426132202149,47.02306990653828,46.570154594755415,46.570154594755415,25324800
2016-06-02,46.605690002441406,46.83658899380625,46.03732846631561,46.74778038647285,22840800
2016-06-03,45.992919921875,46.55239883122498,45.82418528356495,46.51687878057688,23368300
2016-06-06,46.29487609863281,46.49024829207962,46.08173879304238,46.17054741524779,18243300
2016-06-07,46.26822662353516,46.8277090236566,46.26822662353516,46.39255868066383,20866800
2016-06-08,46.21495819091797,46.570182579340425,46.063985200368485,46.19719646334137,21149400
2016-06-09,45.84194564819336,46.1794115271404,45.726499558520544,46.1794115271404,20305700
2016-06-10,45.71762466430664,46.22382187367847,45.32687695165004,45.33575611861183,25833200
2016-06-13,44.52762222290039,45.04270205409651,43.56851284397659,44.03030750334822,83217800
2016-06-14,44.2523193359375,44.49209411477685,44.02142033658554,44.31448366937023,42577100
2016-06-15,44.12797546386719,44.50984391709055,44.12797546386719,44.20790149797676,33757600
2016-06-16,44.7496337890625,44.82068067704653,43.96813495974856,43.9770175145976,31188600
2016-06-17,44.51873016357422,44.78514917014535,44.24342860375323,44.76738745134708,45710500
2016-06-20,44.46544647216797,45.140378257933136,44.429923033401046,44.97164361764106,35607900
2016-06-21,45.46006393432617,45.67320110838645,44.54535771015599,44.58088113711611,34097800
2016-06-22,45.28246307373047,45.69985157111498,45.24693963931867,45.36238910730642,28816800
2016-06-23,46.09948348999024,46.23269468024364,45.42455514903616,45.54000123370773,29028800
2016-06-24,44.2523193359375,45.238069503671774,43.97701772523389,44.23455761385642,133503000
2016-06-27,43.00902557373047,43.648434013111135,42.66268046496663,43.60402801438587,50216300
2016-06-28,43.90596771240234,43.93261198747891,43.22215670560262,43.44417313426349,38140700
2016-06-29,44.88283920288086,45.04269129245991,44.22566912486681,44.32335688935419,31304000
2016-06-30,45.442325592041016,45.55777509518739,44.84732312909855,45.0426986901613,28527800
2016-07-01,45.433441162109375,45.9307591746192,45.35351511345068,45.40680027512374,21400400
2016-07-05,45.442325592041016,45.5400133725724,45.0604604127763,45.14038647069268,24806400
2016-07-06,45.62881088256836,45.7709012412106,44.74962445942483,45.095969496883946,28167500
2016-07-07,45.62881088256836,45.83306556138523,45.35350933057968,45.66433093145289,19585200
2016-07-08,46.44583511352539,46.499120274732135,45.77978584309901,45.93963793901749,28391000
2016-07-11,46.70337677001953,46.916514035323765,46.596809831218366,46.62345071899318,22269200
2016-07-12,47.25397872924805,47.42271339339384,46.88099273257179,47.01420056522672,27317600
2016-07-13,47.52038192749024,47.831206875385085,47.22732208326467,47.56478791126159,25356800
2016-07-14,47.72465133666992,47.94666775761373,47.582560962773954,47.81345654996675,24545500
2016-07-15,47.68912124633789,47.95554023677975,47.25396763137856,47.91113763632298,32024400
2016-07-18,47.920013427734375,48.25747926531026,47.555906709300224,47.68911788899363,31433900
2016-07-19,47.14741516113281,47.86674970469803,47.00532476350661,47.69801502847158,53336500
2016-07-20,49.65176773071289,50.47766934523807,49.31430171706643,49.864905051885074,89893300
2016-07-21,49.55406188964844,49.93593038474863,49.51853845110387,49.71391397539743,32776700
2016-07-22,50.23787307739258,50.29115823546443,49.53630040743696,49.80272281009464,32157200
2016-07-25,50.379981994628906,50.38886455142893,49.9625899053015,50.1490863333708,25610600
2016-07-26,50.40661239624024,50.877289565276186,50.18459595029754,50.19347850524844,28079000
2016-07-27,49.90041732788086,50.4421380214339,49.82937382371284,50.27340673479535,32327500
2016-07-28,49.91817092895508,50.060261301874704,49.48302064400823,49.73167794969214,37550400
2016-07-29,50.3355712890625,50.40661479353784,49.77608887012179,49.9625818805346,30558700
2016-08-01,50.24675750732422,50.39772704594654,49.85600644227502,50.264515839643096,26003400
2016-08-02,50.24675750732422,50.53093825224999,50.00697936859904,50.4865322583477,35122000
2016-08-03,50.59309387207031,50.71742250311731,50.16682282803726,50.33555405764375,22075600
2016-08-04,50.96610641479492,51.08155594157768,50.326697820555474,50.44214734733824,26587700
2016-08-05,51.472286224365234,51.69430264533407,51.01937421617758,51.196988030493,29335200
2016-08-08,51.56110382080078,51.58774471190029,51.31244308229679,51.56110382080078,19473500
2016-08-09,51.6854248046875,51.95184383914274,51.525572706474,51.6587805298507,16920700
2016-08-10,51.52556991577149,51.79198893579707,51.34795610652055,51.64989856593665,15756900
2016-08-11,51.774227142333984,51.907438346007794,51.5344490083421,51.5344490083421,18162300
2016-08-12,51.45452499389648,51.67654141697842,51.17034424336775,51.53445104171405,21655200
2016-08-15,51.614376068115234,51.951841973078025,51.47228569566274,51.51668830186008,19283900
2016-08-16,51.32843017578125,51.48927859703345,51.17651967171897,51.48034408866016,20523500
2016-08-17,51.435665130615234,51.54289627601476,51.14077521974572,51.417792704912536,18856400
2016-08-18,51.47140121459961,51.56076333380975,51.176514743246905,51.31055280883766,14214300
2016-08-19,51.48927307128906,51.58756969692933,51.11396240118942,51.3194901598844,17271000
2016-08-22,51.53394317626953,51.605432858018645,51.16756707934445,51.47139140914688,15221900
2016-08-23,51.73053741455078,51.989682402789,51.69479257296984,51.73947532935387,18732400
2016-08-24,51.78414916992188,51.86457335051839,51.57862146591196,51.65010773265589,18151500
2016-08-25,51.98075485229492,52.08798939841896,51.63225109943281,51.72161322120283,18552600
2016-08-26,51.85564422607422,52.45435842951013,51.55181987108046,52.07904438683976,20971200
2016-08-29,51.91819381713867,52.36499411989827,51.91819381713867,51.98968350181179,16417200
2016-08-30,51.73053741455078,51.99861690877638,51.480330341115646,51.81096160370003,16930200
2016-08-31,51.34629821777344,51.65012260877632,51.20332223429069,51.51608454172043,20860300
2016-09-01,51.46247100830078,51.66799878643759,50.94418090001239,50.94418090001239,26075400
2016-09-02,51.53394317626953,51.99861588119182,51.31054303402703,51.53394317626953,18900500
2016-09-06,51.48033905029297,51.65012196330184,51.12289739164489,51.63224953948781,16278400
2016-09-07,51.525020599365234,51.68586901172419,51.30162040540184,51.355237679126965,17493400
2016-09-08,51.31949234008789,51.64118916173494,51.09609214825704,51.498213175315854,20146100
2016-09-09,50.22929382324219,51.39991195097067,50.22929382324219,50.74758385819278,35113900
2016-09-12,50.97991561889648,51.12289158435113,49.69313192980465,50.041635632549365,29303000
2016-09-13,50.51524353027344,50.62247806235896,50.0863156283792,50.48843660166003,30130200
2016-09-14,50.273956298828125,50.60459089653645,50.06842861876928,50.39012530366659,24062500
2016-09-15,51.10502243041992,51.247998405017,50.02376640947846,50.17568029994693,26847000
2016-09-16,51.15863800048828,51.49820720718708,50.711837668606286,51.49820720718708,44607000
2016-09-19,50.8726921081543,51.60544446683961,50.80120241032333,51.17651650630307,20937100
2016-09-20,50.76545333862305,51.2479950911756,50.71183607331015,51.2479950911756,17384000
2016-09-21,51.61437225341797,51.694796448596726,51.00672694506464,51.39097209001208,33707300
2016-09-22,51.66799545288086,51.82884386170871,51.49821253636984,51.757354164977954,19822200
2016-09-23,51.31949234008789,51.74842029934516,51.274812983485006,51.71267545053628,19955300
2016-09-26,50.84587860107422,51.0603408492025,50.7833268279688,51.00672699157842,21688700
2016-09-27,51.78414916992188,51.88244576940821,50.64927613653337,50.87267625943311,28065100
2016-09-28,51.85564422607422,51.88245456336092,51.5339474491613,51.72160617490446,20536400
2016-09-29,51.29268646240234,51.98075606762877,51.122900131477806,51.65906264818452,25463500
2016-09-30,51.47140121459961,51.62331511284869,51.23906652228585,51.44459428324472,29910800
2016-10-03,51.31055450439453,51.426723558798365,50.98886109105658,51.301619996586425,19189500
2016-10-04,51.14970016479492,51.471393519408,50.90842759222328,51.17650709214207,20085900
2016-10-05,51.50714492797852,51.79309688552104,51.16757570009069,51.19438603967145,16726400
2016-10-06,51.59651184082031,51.703742982661225,51.18545288093317,51.59651184082031,16212600
2016-10-07,51.650123596191406,51.81097200678654,51.31055435062208,51.69480295273086,20089000
2016-10-10,51.86458206176758,52.17734092283249,51.7126681800961,51.7484130238795,18196500
2016-10-11,51.10502243041992,51.84671264220338,50.8369429041524,51.73054359758821,26497400
2016-10-12,51.03354263305664,51.17651862582363,50.39908687820416,51.03354263305664,22177500
2016-10-13,50.8637580871582,51.20332736022996,50.32759894762735,50.66716822069912,25313700
2016-10-14,51.31055450439453,51.59650988650006,51.042474955538026,51.042474955538026,27402500
2016-10-17,51.13183975219727,51.34630203897354,50.8190774214917,51.25694332095286,23830000
2016-10-18,51.525020599365234,51.78416564247872,51.30162040540184,51.40885154403566,19149500
2016-10-19,51.40884017944336,51.6858575858936,51.29267455861015,51.35522632638671,22878400
2016-10-20,51.15863800048828,51.39991058876248,50.631413472514886,51.38203816642928,49455600
2016-10-21,53.31221771240234,54.018163084667,53.16030722938689,53.8662491928354,80032200
2016-10-24,54.5096549987793,54.5096549987793,53.55350230675196,53.56243681588871,54067000
2016-10-25,54.50071334838867,54.84027919216236,54.33092701768536,54.37560637514858,35137200
2016-10-26,54.17901992797852,54.68837213448976,54.036043929814255,54.3398683520154,29911600
2016-10-27,53.70539855957031,54.357730044251205,53.69646405280658,54.16113680728896,28479900
2016-10-28,53.49987030029297,54.08071209000267,53.240728700849786,53.624973846675736,33574700
2016-10-31,53.5445556640625,53.99135604206896,53.5445556640625,53.7590213453848,26434700
2016-11-01,53.43731689453125,53.63391012359288,52.94583723069306,53.58923077393775,24533000
2016-11-02,53.10670471191406,53.55350518675176,52.99053563398748,53.45520853687673,22147000
2016-11-03,52.91009140014648,53.29433993587916,52.82073270250364,53.19604332318254,21600400
2016-11-04,52.46329116821289,52.972643244889454,52.29350827892597,52.40967731307797,28697000
2016-11-07,53.99134826660156,54.080710374623344,53.41944441052562,53.41944441052562,31664800
2016-11-08,54.03603363037109,54.313047656555206,53.75008168854593,54.10751991141937,22935400
2016-11-09,53.76796340942383,54.14327755227908,52.90117287227076,53.61605289578452,49632500
2016-11-10,52.4543571472168,54.05390307731151,51.49820475521959,54.04496516216246,57822400
2016-11-11,52.740325927734375,52.829684654886485,51.83778710294018,52.03438039325514,38767800
2016-11-14,51.93608474731445,52.79394422503726,51.18545983481762,52.74032694242427,41328400
2016-11-15,52.9616584777832,53.51943619674933,52.46685854089268,52.47585683769406,35904100
2016-11-16,53.66337966918945,53.67237453441604,52.907684011898574,53.0246344190682,27332500
2016-11-17,54.55400848388672,54.832897298509984,53.95125310524681,54.3470923047188,32132700
2016-11-18,54.29312133789063,55.003835781109096,54.24814014960287,54.67996573448576,27686300
2016-11-21,54.751930236816406,54.85089089543578,54.3560876023389,54.428060238369056,19652600
2016-11-22,54.98584365844727,55.11179236077081,54.7069582266865,54.859894956123725,23206700
2016-11-23,54.33810424804688,54.96784772794732,54.2031572555856,54.88688021883946,21848900
2016-11-25,54.45506286621094,54.45506286621094,54.095209885077445,54.24814662989403,8409600
2016-11-28,54.52702713012695,54.89587835233548,54.16717077252833,54.28412460352457,20732600
2016-11-29,54.9588623046875,55.24674606833881,54.44606913619327,54.56302298762824,22366700
2016-11-30,54.21215438842773,55.03982267525324,54.17617149653119,54.75193894901256,34655400
2016-12-01,53.25853729248047,54.11319354938663,53.02462963555315,54.077207228037125,34542100
2016-12-02,53.30352783203125,53.501449202340616,52.89869022541895,53.15059108722499,25515700
2016-12-05,54.17616271972656,54.50902758079573,53.58240220156668,53.70835088241208,23552700
2016-12-06,53.93326187133789,54.39207542728695,53.798314890964726,54.36508740395002,19907000
2016-12-07,55.210750579833984,55.21974887636808,53.7983200263063,53.98724307138704,30809000
2016-12-08,54.88689041137695,55.39968701884979,54.73395366124197,55.14778614826685,21220800
2016-12-09,55.75053024291992,55.76852340256913,54.9948346968746,55.03981588007547,27349400
2016-12-12,55.93046188354492,56.04741571978729,55.52562775289277,55.61559013040553,20198100
2016-12-13,56.659175872802734,57.05501518299163,55.99344596785571,56.22735023482072,35718900
2016-12-14,56.38928985595703,57.08201127890938,56.25434283169987,56.67717363798329,30352700
2016-12-15,56.29931640625,56.81210950678408,56.04741557255549,56.40727194535067,27669900
2016-12-16,56.04740524291992,56.63217088297758,55.88547024819147,56.63217088297758,42453100
2016-12-19,57.23494338989258,57.36989040319368,56.155377579019145,56.281329726294544,34338200
2016-12-20,57.16297149658203,57.39687575262258,56.70415441826163,57.29791507173602,26028400
2016-12-21,57.16297149658203,57.30691336918658,56.785121936092,57.06401081569548,17096300
2016-12-22,57.17197036743164,57.666770374683225,57.0460216490598,57.43286610225627,22176600
2016-12-23,56.8930778503418,57.16296841795923,56.49723514811445,57.082000904489526,12403800
2016-12-27,56.92905426025391,57.63976863846626,56.86607991604212,56.86607991604212,11763200
2016-12-28,56.66817855834961,57.03702986717547,56.52423666787721,57.03702986717547,14653300
2016-12-29,56.587196350097656,56.85708689573525,56.43425620073485,56.55121002885412,10250600
2016-12-30,55.90346145629883,56.66815522291381,55.80450080387915,56.64116377017138,25579900
2017-01-03,56.29931640625,56.53322064627557,55.8944788448166,56.48823945763736,20694100
2017-01-04,56.04740524291992,56.452242729741066,55.88547024819147,56.20934023764838,21340000
2017-01-05,56.04740524291992,56.37127523237684,55.80450275082724,55.94844458704763,24876000
2017-01-06,56.53321838378906,56.8121072331363,55.81350909884652,56.04741332951113,19922900
2017-01-09,56.353302001953125,56.74914476542321,56.26333960944372,56.46125755933347,20382700
2017-01-10,56.33530426025391,56.74014185734675,56.029427345988765,56.43426494308161,18593000
2017-01-11,56.84808349609375,56.8840698141067,56.164360613068574,56.32629561228267,21517300
2017-01-12,56.326297760009766,57.03701212456635,55.732537217532645,56.73113527348151,20968200
2017-01-13,56.407257080078125,56.560193767512885,56.09238197890169,56.33528445174849,19422300
2017-01-17,56.25432968139648,56.40726983525888,55.804510948151744,56.38927667410774,20664000
2017-01-18,56.22733688354492,56.40726504794112,55.885473714376566,56.3802735925829,19670100
2017-01-19,56.04740524291992,56.65915890481763,55.9574428822237,55.99342919923982,18451700
2017-01-20,56.44324493408203,56.51521413253126,56.11037666674215,56.38026716665359,30213500
2017-01-23,56.64117431640625,56.78511617440578,56.29031625202269,56.40727008409874,23097600
2017-01-24,57.14496612548828,57.34288744497891,56.62317480386543,56.85708244178057,24672900
2017-01-25,57.28891754150391,57.66676365257459,57.08200132374928,57.53182008369711,23672700
2017-01-26,57.81969451904297,58.06260046844311,57.1719579040722,57.6847543956972,43554600
2017-01-27,59.17815399169922,59.2951112601322,58.37747716119569,58.82729591377922,44818000
2017-01-30,58.593387603759766,59.18715164528744,58.29651244668532,59.09718926848641,31651400
2017-01-31,58.16156005859375,58.611378764594185,57.81070201700852,58.35048309147128,25270500
2017-02-01,57.19894790649414,58.13457163214335,57.09998724276374,57.90066398480887,39671500
2017-02-02,56.8300895690918,57.04600404240748,56.45224353059452,56.90206220414507,45827000
2017-02-03,57.28891754150391,57.30691070372319,56.74013810527238,57.1269825133751,30301800
2017-02-06,57.25293350219727,57.26193179958845,56.80311472429585,57.126984793480055,19796400
2017-02-07,57.064002990722656,57.37887472141639,56.88407481667861,57.34289183208316,20277200
2017-02-08,56.9830322265625,57.40586289661825,56.87507670104514,57.18994841373924,18096400
2017-02-09,57.63077545166016,57.97264209085056,56.96504563044681,57.14497381493639,22644400
2017-02-10,57.57679748535156,57.8466914690398,57.55880432431604,57.80170685052872,18170700
2017-02-13,58.22454452514648,58.350493235627525,57.69375479067073,57.79271547229011,22920100
2017-02-14,58.4417610168457,58.5775261301957,57.94395790299588,58.29694995982608,23108400
2017-02-15,58.405548095703125,58.441752581057216,58.07066869045195,58.37839645801244,17005200
2017-02-16,58.39649963378906,59.04816660850575,58.3240975629428,58.59562086554139,20546300
2017-02-17,58.48702621459961,58.55038235530196,58.19739715634585,58.35126108300848,21248800
2017-02-21,58.36935043334961,58.78569170563997,58.333145943763455,58.477963902108094,20655900
2017-02-22,58.25168991088867,58.27884155123569,57.97111375356913,58.22453827054164,19292700
2017-02-23,58.48702621459961,58.58658685074635,58.09783652019911,58.306003737377615,20273100
2017-02-24,58.48702621459961,58.64994299144869,58.05257917456825,58.40556437352436,21796800
2017-02-27,58.134033203125,58.41460937348622,57.97111644816998,58.41460937348622,15871500
2017-02-28,57.90776062011719,58.10687842591873,57.70863936166516,57.9982718524365,23239800
2017-03-01,58.776649475097656,58.82189991096355,57.94395997261621,58.04352059894224,26937500
2017-03-02,57.93491744995117,58.60468332590577,57.81725457074001,58.550380037539526,24539600
2017-03-03,58.15212631225586,58.17927795121127,57.58191772564273,57.91680405179246,18135900
2017-03-06,58.17023468017578,58.43271207545835,57.75389682126457,57.898711340618654,18750300
2017-03-07,58.287899017333984,58.63183133114286,58.09783061454744,58.09783061454744,18521000
2017-03-08,58.8218879699707,58.903349786473576,58.15212226953305,58.16117511698879,21510900
2017-03-09,58.586570739746094,59.01195790731031,58.36029788441852,59.00291196491288,19846800
2017-03-10,58.767578125,59.06625990994916,58.60466141550942,58.930494834490574,19538200
2017-03-13,58.56846618652344,59.00291311555653,58.44175393749288,58.83999638033158,20100000
2017-03-14,58.29693984985352,58.423652092258685,58.06161415454421,58.405546397458345,14280200
2017-03-15,58.60468673706055,58.75855066658817,58.15214089353112,58.423671161769406,24833800
2017-03-16,58.5051155090332,58.61372897772867,58.19738770567984,58.604676129012304,20674300
2017-03-17,58.71329116821289,59.04817062137264,58.54132156450351,58.74949565874648,49219700
2017-03-20,58.767578125,58.9938509489981,58.57750978147742,58.74947933741153,14598100
2017-03-21,58.11593246459961,59.28350149053016,58.043523477262575,59.00292529622552,26640500
2017-03-22,58.85810089111328,58.957661511499104,58.03447119236731,58.03447119236731,20680000
2017-03-23,58.71329116821289,59.04817062137264,58.62277648922869,58.776647300321535,19269200
2017-03-24,58.81284713745117,59.23823433063704,58.61372590792165,59.15677941235676,22617100
2017-03-27,58.92147445678711,59.03008795806527,58.24265561072895,58.49608020840895,18614700
2017-03-28,59.09343338012695,59.25635014981837,58.51417528906883,58.79475148480916,20080400
2017-03-29,59.25634002685547,59.28349166628211,58.78568859246053,58.93955939137808,13618400
2017-03-30,59.47355651855469,59.717935069493535,59.15677590187427,59.211079177505326,15122800
2017-03-31,59.60932922363281,59.908011088337325,59.23823837864227,59.41926082935732,21040300
2017-04-03,59.3287467956543,59.6817319056724,59.00291332405302,59.5640655987999,20400900
2017-04-04,59.49165725708008,59.564059316789056,59.08436200788462,59.1839226084458,12997400
2017-04-05,59.337799072265625,60.05282221653239,59.22919250700514,60.007571782774,21448600
2017-04-06,59.49165725708008,59.790332153464654,59.26538442040448,59.37399096261743,18103500
2017-04-07,59.446407318115234,59.69983182185029,59.22918730138517,59.60027120891154,14108500
2017-04-10,59.310646057128906,59.57312342592935,59.156782156373566,59.38305503582564,17952700
2017-04-11,59.265384674072266,59.38304406373955,58.69517270381779,59.37399121675006,18791500
2017-04-12,59.03912353515625,59.29254805868641,58.93051006565746,59.21108623023722,17108500
2017-04-13,58.78569793701172,59.60933462547786,58.78569793701172,59.09343267846426,17896500
2017-04-17,59.265384674072266,59.274430615762746,58.83999063445353,58.867142270122976,16689300
2017-04-18,59.183929443359375,59.47355843154027,58.97576227654486,59.129626165981634,15155600
2017-04-19,58.867149353027344,59.509763460620114,58.73138425304581,59.41925569573237,26992800
2017-04-20,59.28349685668945,59.50976974545544,58.95766334444238,59.247292365850825,22299500
2017-04-21,60.09807968139648,60.36960300041653,59.238238574581885,59.437359818376855,32522600
2017-04-24,61.12084197998047,61.23850832149749,60.73165226905084,61.07559153772923,29770000
2017-04-25,61.47383117675781,61.582444674740856,61.18420208743855,61.455732379745065,30242700
2017-04-26,61.392364501953125,61.82680460027208,61.20229609577598,61.61863740054034,26190800
2017-04-27,61.79058456420898,61.890145166966576,61.16607621681029,61.68197801960005,34971000
2017-04-28,61.96256256103516,62.578025050290925,61.26564515224409,62.3698578746118,39548800
2017-05-01,62.8223991394043,62.94911138651182,61.99876262790584,62.16167936065831,31954400
2017-05-02,62.72284698486328,63.093930928469575,62.56897617380653,63.093930928469575,23906100
2017-05-03,62.52373123168945,62.79525457652739,62.188844843891445,62.79525457652739,28928000
2017-05-04,62.2793197631836,62.52369824042015,62.12545592509981,62.47844092084376,21749400
2017-05-05,62.45130920410156,62.47846084238583,61.989710637369946,62.36080144138743,19128800
2017-05-08,62.397003173828125,62.49656378000975,61.92635178000599,62.42415481091414,18566100
2017-05-09,62.48751831054688,62.70473833818187,62.1616848164443,62.32460156349559,22858400
2017-05-10,62.73188781738281,62.95816068575346,62.37890269514859,62.442258822080376,17977800
2017-05-11,61.96256256103516,62.20694113024116,61.6548347690573,61.87205479311815,28789400
2017-05-12,61.890167236328125,62.0983413632264,61.58243937647159,62.0983413632264,18714100
2017-05-15,61.93541717529297,61.98067451647149,61.15703786306751,61.6729397881192,31530300
2017-05-16,63.182498931884766,63.20980620376029,62.04464963786477,62.10836892053466,34956000
2017-05-17,61.42564392089844,62.90029179095858,61.380127182613954,62.70913399094631,30548800
